SN2005hc 2453671.74 18.264 0.018 17.378 0.007 17.377 0.008 18.060 0.013 17.514 0.007 17.416 0.008 
SN2005hc 2453673.72 18.422 0.020 17.456 0.007 17.441 0.009 18.103 0.015 17.624 0.008 17.456 0.009 
SN2005hc 2453675.70 18.606 0.021 17.564 0.007 17.517 0.009 18.205 0.014 17.736 0.008 17.528 0.010 
SN2005hc 2453682.75  0.000 0.000 18.089 0.029 17.890 0.018 18.596 0.083 18.382 0.045 17.919 0.016 
SN2005hc 2453684.70 19.650 0.046 18.277 0.012 17.971 0.011 18.750 0.017 18.555 0.011 18.005 0.010 
SN2005hc 2453687.71 20.228 0.111 18.552 0.020 18.046 0.015 18.714 0.023 18.873 0.020 18.164 0.012 
SN2005hc 2453690.73  0.000 0.000 18.830 0.025 18.081 0.014 18.656 0.021 19.141 0.041 18.358 0.020 
SN2005hc 2453695.75  0.000 0.000 19.194 0.018 18.218 0.010 18.598 0.015 19.583 0.030 18.639 0.015 
SN2005hc 2453699.65  0.000 0.000 19.545 0.012 18.374 0.010 18.557 0.019 19.910 0.021 18.869 0.014 
SN2005hc 2453703.69  0.000 0.000 19.809 0.016 18.621 0.013 18.750 0.018 20.193 0.027 19.132 0.017 
SN2005hc 2453713.55  0.000 0.000 20.166 0.025 19.108 0.014 19.328 0.024 20.459 0.047 19.559 0.021 
SN2005hc 2453722.63  0.000 0.000  0.000 0.000  0.000 0.000 19.642 0.031 20.675 0.062 19.796 0.030 
SN2005hc 2453726.63  0.000 0.000  0.000 0.000  0.000 0.000 19.935 0.034 20.706 0.040 19.892 0.023 
SN2005hc 2453730.66  0.000 0.000 20.388 0.026 19.594 0.018 19.980 0.039 20.759 0.043 20.026 0.024 
SN2005hc 2453737.59  0.000 0.000 20.555 0.026 19.811 0.019 20.290 0.045 20.896 0.037 20.161 0.030 
SN2005hc 2453739.63  0.000 0.000 20.545 0.028 19.858 0.020 20.267 0.054 20.876 0.045 20.192 0.032 
SN2005hc 2453740.61  0.000 0.000 20.579 0.027 19.834 0.025 20.360 0.050 20.968 0.054 20.126 0.034 
SN2005hc 2453746.58  0.000 0.000 20.578 0.059 19.991 0.032  0.000 0.000  0.000 0.000 20.290 0.066 
SN2005hc 2453751.62  0.000 0.000 20.719 0.150 20.186 0.082  0.000 0.000  0.000 0.000  0.000 0.000 
SN2005hc 2453755.61  0.000 0.000 20.666 0.037 20.279 0.030  0.000 0.000 21.066 0.105  0.000 0.000 
SN2005hj 2453671.67 18.157 0.031 17.731 0.009 17.840 0.011 18.293 0.015 17.891 0.009 17.808 0.009 
SN2005hj 2453673.66 18.178 0.030 17.688 0.009 17.745 0.013 18.346 0.014 17.858 0.011 17.765 0.010 
SN2005hj 2453675.64 18.297 0.030 17.739 0.010 17.735 0.015 18.387 0.016 17.887 0.010 17.805 0.015 
SN2005hj 2453682.69 18.852 0.077 17.951 0.012 17.867 0.014 18.514 0.022 18.210 0.022 17.959 0.022 
SN2005hj 2453683.66 19.085 0.047 18.018 0.012 17.931 0.014 18.530 0.021 18.239 0.013 18.011 0.012 
SN2005hj 2453690.68  0.000 0.000 18.536 0.029 18.245 0.025 19.140 0.043 18.696 0.048 18.304 0.033 
SN2005hj 2453695.70  0.000 0.000 18.970 0.017 18.460 0.017 19.178 0.029 19.353 0.025 18.659 0.014 
SN2005hj 2453702.66  0.000 0.000 19.466 0.023 18.626 0.016 19.016 0.021 19.923 0.028 19.046 0.017 
SN2005hj 2453707.72  0.000 0.000 19.919 0.035 18.782 0.022 18.800 0.032 20.277 0.075 19.190 0.028 
SN2005hj 2453712.60  0.000 0.000 20.034 0.030 19.071 0.025 19.153 0.029 20.591 0.066 19.691 0.031 
SN2005hj 2453725.63  0.000 0.000 20.461 0.040 19.586 0.031 19.693 0.037  0.000 0.000 20.150 0.044 
SN2005hj 2453729.63  0.000 0.000 20.580 0.051 19.472 0.035 19.912 0.093 21.111 0.128 20.201 0.052 
SN2005hj 2453739.60  0.000 0.000 20.672 0.060 19.783 0.047 20.112 0.077 21.052 0.082 20.367 0.046 
SN2005hj 2453747.57  0.000 0.000 20.709 0.130 19.818 0.055 20.398 0.108  0.000 0.000 20.511 0.128 
SN2005hj 2453752.55  0.000 0.000 20.889 0.062 20.024 0.049 20.328 0.084 21.334 0.101  0.000 0.000 
SN2005hj 2453761.57  0.000 0.000 20.881 0.067 19.879 0.065 20.816 0.105 21.251 0.121 20.681 0.073 
SN2005hk 2453675.61 16.807 0.016 16.759 0.008 16.893 0.009 17.106 0.012 16.830 0.009 16.866 0.010 
SN2005hk 2453682.58 16.307 0.014 15.883 0.004 15.945 0.005 16.170 0.005 15.978 0.006 15.937 0.006 
SN2005hk 2453683.58 16.315 0.017 15.828 0.006 15.878 0.007 16.104 0.009 15.930 0.006 15.877 0.007 
SN2005hk 2453684.62 16.360 0.018 15.801 0.008 15.833 0.009 16.064 0.010 15.920 0.007 15.825 0.007 
SN2005hk 2453687.59 16.553 0.019 15.804 0.008 15.734 0.008 15.943 0.010 15.961 0.007 15.730 0.009 
SN2005hk 2453689.66 16.792 0.024 15.886 0.009 15.701 0.007 15.885 0.009 16.118 0.009 15.765 0.008 
SN2005hk 2453690.61 16.937 0.023 15.958 0.006 15.684 0.004 15.870 0.005 16.185 0.008 15.762 0.007 
SN2005hk 2453694.65 17.658 0.026 16.327 0.006 15.709 0.006 15.779 0.009 16.688 0.009 15.932 0.008 
SN2005hk 2453695.64 17.855 0.029 16.446 0.007 15.726 0.008 15.783 0.008 16.829 0.008 15.981 0.007 
SN2005hk 2453698.59 18.384 0.041 16.827 0.005 15.869 0.004 15.846 0.005 17.286 0.009 16.240 0.006 
SN2005hk 2453699.62 18.721 0.056 16.964 0.005 15.924 0.004 15.875 0.006 17.428 0.009 16.324 0.007 
SN2005hk 2453702.63 19.123 0.066 17.310 0.007 16.108 0.006 16.005 0.008 17.793 0.014 16.585 0.008 
SN2005hk 2453706.66 19.572 0.067 17.650 0.008 16.376 0.009 16.210 0.009 18.166 0.015 16.887 0.009 
SN2005hk 2453712.57 19.932 0.123 17.961 0.012 16.669 0.009 16.495 0.010 18.429 0.018 17.182 0.011 
SN2005hk 2453720.57  0.000 0.000 18.134 0.015 16.966 0.007 16.811 0.009 18.647 0.030 17.471 0.015 
SN2005hk 2453725.60 20.303 0.117 18.272 0.011 17.127 0.008 16.982 0.010 18.766 0.020 17.574 0.012 
SN2005hk 2453728.61  0.000 0.000 18.332 0.009 17.202 0.008 17.066 0.009 18.823 0.022 17.663 0.010 
SN2005hk 2453730.62 20.437 0.121 18.309 0.009 17.267 0.007 17.135 0.008 18.797 0.021 17.700 0.011 
SN2005hk 2453736.56 20.560 0.071 18.411 0.007 17.396 0.007 17.289 0.008 18.875 0.015 17.787 0.009 
SN2005hk 2453739.56 20.425 0.085 18.466 0.008 17.475 0.007 17.367 0.009 18.933 0.015 17.845 0.010 
SN2005hk 2453745.55  0.000 0.000 18.498 0.016 17.588 0.011 17.500 0.012 18.951 0.048 17.930 0.019 
SN2005hk 2453748.57  0.000 0.000 18.528 0.016 17.657 0.012 17.564 0.013 19.034 0.067 17.995 0.024 
SN2005hk 2453751.55  0.000 0.000 18.572 0.011 17.733 0.011 17.666 0.014 19.069 0.028  0.000 0.000 
SN2005hk 2453761.54  0.000 0.000 18.665 0.019 17.983 0.010 17.841 0.012 19.194 0.026 18.186 0.013 
SN2005iq 2453682.55 17.365 0.018 17.036 0.006 17.195 0.008 17.425 0.011 17.118 0.009 17.187 0.009 
SN2005iq 2453683.56 17.267 0.016 16.931 0.009 17.099 0.010 17.348 0.012 17.018 0.009 17.081 0.010 
SN2005iq 2453684.60 17.227 0.017 16.859 0.009 17.014 0.009 17.328 0.013 16.937 0.009 17.001 0.010 
SN2005iq 2453687.55 17.287 0.021 16.734 0.009 16.904 0.011 17.422 0.013 16.841 0.011 16.871 0.009 
SN2005iq 2453689.63 17.414 0.022 16.761 0.009 16.871 0.011 17.497 0.017 16.866 0.011 16.864 0.011 
SN2005iq 2453690.58 17.525 0.022 16.806 0.009 16.900 0.010 17.495 0.012 16.902 0.009 16.869 0.011 
SN2005iq 2453694.62 18.003 0.023 16.988 0.009 17.056 0.009 17.782 0.014 17.166 0.009 17.022 0.009 
SN2005iq 2453695.61 18.094 0.022 17.058 0.008 17.133 0.008 17.876 0.015 17.254 0.009 17.077 0.010 
SN2005iq 2453698.57 18.518 0.032 17.305 0.005 17.374 0.007 18.177 0.017 17.565 0.009 17.270 0.008 
SN2005iq 2453699.60 18.715 0.034 17.417 0.007 17.439 0.007 18.247 0.017 17.672 0.009 17.339 0.008 
SN2005iq 2453702.61 19.120 0.042 17.744 0.009 17.584 0.009 18.318 0.013 18.044 0.011 17.542 0.011 
SN2005iq 2453706.64 19.646 0.066 18.192 0.010 17.671 0.009 18.213 0.016 18.587 0.018 17.822 0.011 
SN2005iq 2453716.61  0.000 0.000 19.103 0.043 18.068 0.018 18.150 0.021 19.442 0.083 18.543 0.028 
SN2005iq 2453721.58 20.704 0.191 19.440 0.030 18.470 0.015 18.557 0.023 19.754 0.060 18.853 0.033 
SN2005iq 2453726.60  0.000 0.000 19.617 0.023 18.688 0.015 18.915 0.026 19.952 0.050 19.106 0.028 
SN2005iq 2453730.59 20.982 0.189 19.765 0.028 18.883 0.018 19.169 0.031 20.137 0.031 19.239 0.021 
SN2005iq 2453738.54  0.000 0.000 19.815 0.072 19.171 0.028 19.458 0.033 20.301 0.046 19.443 0.022 
SN2005iq 2453746.55  0.000 0.000 20.010 0.062 19.412 0.031 19.718 0.053  0.000 0.000 19.676 0.054 
SN2005iq 2453750.55  0.000 0.000 20.219 0.120 19.510 0.063 19.900 0.084  0.000 0.000  0.000 0.000 
SN2005iq 2453755.55  0.000 0.000 20.270 0.084 19.704 0.046  0.000 0.000 20.574 0.061  0.000 0.000 
SN2005ir 2453682.62 19.195 0.079 18.447 0.015 18.515 0.020 18.977 0.056 18.553 0.022 18.456 0.023 
SN2005ir 2453683.62 19.043 0.034 18.464 0.014 18.462 0.014 18.889 0.020 18.517 0.016 18.375 0.025 
SN2005ir 2453684.66 19.057 0.036 18.431 0.012 18.440 0.014 18.862 0.025 18.524 0.017 18.402 0.019 
SN2005ir 2453687.64 19.301 0.067 18.483 0.025 18.370 0.020  0.000 0.000 18.565 0.031 18.330 0.028 
SN2005ir 2453690.64 19.546 0.088 18.585 0.022 18.432 0.018 18.979 0.029 18.703 0.043 18.393 0.030 
SN2005ir 2453694.69 20.008 0.073 18.819 0.018 18.574 0.015 19.213 0.032 18.937 0.019 18.615 0.017 
SN2005ir 2453695.67 20.269 0.073 18.947 0.025 18.714 0.020 19.285 0.028 19.000 0.018 18.695 0.016 
SN2005ir 2453698.62 20.615 0.096 19.103 0.014 18.808 0.015 19.546 0.041 19.266 0.022 18.806 0.017 
SN2005ir 2453703.65  0.000 0.000 19.604 0.023 19.095 0.019 19.617 0.040 19.767 0.026 19.172 0.019 
SN2005ir 2453707.68  0.000 0.000 19.927 0.023 19.116 0.016 19.426 0.037 20.211 0.032 19.370 0.019 
SN2005ir 2453722.60  0.000 0.000  0.000 0.000  0.000 0.000 19.728 0.035 21.205 0.107 20.479 0.044 
SN2005ir 2453728.63  0.000 0.000  0.000 0.000  0.000 0.000 20.066 0.046 21.605 0.076 20.655 0.040 
SN2005ir 2453738.56  0.000 0.000  0.000 0.000  0.000 0.000 20.480 0.053  0.000 0.000  0.000 0.000 
SN2005ir 2453740.53  0.000 0.000  0.000 0.000  0.000 0.000 20.633 0.083  0.000 0.000  0.000 0.000 
SN2005kc 2453687.52 17.920 0.035 17.102 0.009 16.798 0.011 16.804 0.013 17.266 0.014 17.010 0.013 
SN2005kc 2453689.57 17.295 0.030 16.600 0.011 16.294 0.009 16.345 0.010 16.749 0.011 16.502 0.011 
SN2005kc 2453690.54  0.000 0.000 16.417 0.007 16.133 0.008 16.196 0.009 16.592 0.009 16.347 0.008 
SN2005kc 2453694.58 16.733 0.032 16.000 0.008 15.730 0.009 15.893 0.009 16.157 0.008 15.899 0.007 
SN2005kc 2453695.59 16.702 0.027 15.946 0.009 15.668 0.008 15.893 0.009 16.091 0.009 15.852 0.009 
SN2005kc 2453698.55 16.719 0.025 15.874 0.006 15.615 0.006 15.987 0.006 16.047 0.007 15.769 0.006 
SN2005kc 2453699.54 16.788 0.026 15.890 0.008 15.596 0.007 15.999 0.010 16.064 0.009 15.758 0.008 
SN2005kc 2453702.55 17.063 0.027 15.977 0.006 15.633 0.006 16.097 0.007 16.188 0.008 15.803 0.007 
SN2005kc 2453706.56  0.000 0.000 16.190 0.009 15.825 0.009 16.325 0.011 16.477 0.009 15.930 0.007 
SN2005kc 2453712.53 18.391 0.041 16.733 0.009 16.200 0.009 16.619 0.011 17.188 0.012 16.343 0.010 
SN2005kc 2453716.54 19.029 0.086 17.166 0.011 16.316 0.006 16.544 0.010 17.725 0.019 16.630 0.010 
SN2005kc 2453720.54  0.000 0.000 17.558 0.013 16.384 0.008 16.475 0.009 18.152 0.035 16.848 0.011 
SN2005kc 2453728.54  0.000 0.000 18.238 0.016  0.000 0.000 16.645 0.011 18.754 0.035 17.345 0.014 
SN2005ke 2453689.69 17.489 0.026 16.390 0.009 16.140 0.008 16.169 0.009 16.631 0.011 16.247 0.010 
SN2005ke 2453690.77 16.910 0.016 15.916 0.009 15.672 0.008 15.752 0.009 16.143 0.010 15.768 0.009 
SN2005ke 2453694.76 16.287 0.013 14.932 0.007 14.658 0.006 14.807 0.008 15.219 0.009 14.755 0.008 
SN2005ke 2453695.72 16.245 0.014 14.813 0.007 14.520 0.008 14.695 0.008 15.104 0.007 14.619 0.010 
SN2005ke 2453698.72 16.182 0.012 14.546 0.006 14.175 0.006 14.397 0.007 14.901 0.006 14.300 0.006 
SN2005ke 2453699.72 16.234 0.015 14.524 0.008  0.000 0.000 14.346 0.010 14.929 0.012 14.250 0.009 
SN2005ke 2453702.71 16.564 0.016 14.661 0.010  0.000 0.000 14.335 0.011 15.128 0.012 14.253 0.011 
SN2005ke 2453703.77 16.715 0.017 14.759 0.007 14.075 0.006 14.335 0.007 15.297 0.013 14.291 0.009 
SN2005ke 2453706.72 17.261 0.019 15.182 0.008 14.237 0.011 14.431 0.013 15.767 0.014 14.562 0.011 
SN2005ke 2453707.83 17.457 0.022 15.364 0.008 14.311 0.006 14.468 0.006 15.925 0.008 14.691 0.010 
SN2005ke 2453712.71 18.074 0.027 15.983 0.006 14.718 0.006 14.713 0.007 16.574 0.012 15.193 0.010 
SN2005ke 2453713.68 18.143 0.028 16.078 0.007 14.818 0.007 14.787 0.008 16.638 0.012 15.288 0.008 
SN2005ke 2453716.67 18.241 0.034 16.295 0.006 15.047 0.006 14.989 0.006 16.845 0.009 15.527 0.006 
SN2005ke 2453720.68 18.387 0.039 16.526 0.009 15.405 0.008 15.340 0.009 17.027 0.012 15.813 0.010 
SN2005ke 2453721.66 18.424 0.036 16.567 0.008 15.497 0.006 15.433 0.008 17.094 0.011 15.879 0.010 
SN2005ke 2453725.72 18.528 0.035 16.754 0.006 15.773 0.006 15.735 0.006 17.236 0.011 16.106 0.009 
SN2005ke 2453730.72 18.668 0.036 16.911 0.007 16.056 0.008 16.025 0.009 17.383 0.011 16.335 0.009 
SN2005ke 2453736.67 18.807 0.041 17.069 0.010 16.346 0.008 16.319 0.008 17.525 0.014 16.540 0.009 
SN2005ke 2453737.68 18.882 0.042 17.087 0.008 16.388 0.008 16.364 0.011 17.559 0.013 16.569 0.010 
SN2005ke 2453741.65 19.022 0.053 17.189 0.007 16.578 0.007 16.544 0.008 17.638 0.011 16.721 0.009 
SN2005ke 2453746.68 19.222 0.056 17.313 0.011 16.798 0.009 16.742 0.011 17.733 0.017 16.870 0.011 
SN2005ke 2453750.62 19.108 0.060 17.383 0.011 16.961 0.009 16.910 0.009 17.821 0.016  0.000 0.000 
SN2005ke 2453755.64 19.318 0.048 17.504 0.008 17.201 0.009 17.096 0.009 17.943 0.015  0.000 0.000 
SN2005ke 2453761.70 19.569 0.077 17.645 0.009 17.470 0.009 17.310 0.011 18.096 0.015 17.319 0.011 
SN2005ke 2453763.59 19.720 0.062 17.701 0.013 17.549 0.011 17.374 0.012 18.098 0.016 17.370 0.014 
SN2005ke 2453764.60 19.703 0.081 17.715 0.011 17.594 0.012 17.407 0.011 18.116 0.015 17.412 0.013 
SN2005ke 2453765.59 19.792 0.059 17.733 0.011 17.639 0.013 17.426 0.016 18.155 0.021 17.444 0.015 
SN2005ke 2453767.55  0.000 0.000 17.765 0.009 17.736 0.009 17.476 0.010 18.186 0.012 17.490 0.009 
SN2005ke 2453771.57 19.920 0.073 17.836 0.011 17.889 0.012 17.595 0.013 18.251 0.016 17.604 0.012 
SN2005ke 2453773.58 20.127 0.095 17.885 0.013 17.990 0.014 17.661 0.015 18.298 0.016 17.662 0.015 
SN2005ke 2453775.42 20.162 0.126 17.974 0.013 18.066 0.015 17.698 0.014 18.339 0.020 17.722 0.014 
SN2005ke 2453778.57 20.219 0.145 18.029 0.016 18.195 0.016 17.777 0.017 18.364 0.023 17.802 0.018 
SN2005ke 2453784.55 20.208 0.075 18.124 0.012 18.434 0.018 17.960 0.015 18.522 0.016 17.970 0.015 
SN2005ke 2453786.56 20.357 0.099 18.194 0.014 18.508 0.017 18.000 0.018 18.549 0.022 18.053 0.016 
SN2005ke 2453798.54  0.000 0.000 18.456 0.016 18.968 0.019 18.271 0.019 18.810 0.022 18.373 0.019 
SN2005ke 2453804.57  0.000 0.000 18.588 0.028 19.226 0.055 18.426 0.028 18.855 0.029 18.509 0.025 
SN2005ke 2453809.54  0.000 0.000 18.770 0.039 19.371 0.049 18.510 0.029 19.090 0.084 18.649 0.049 
SN2005ke 2453819.51  0.000 0.000 18.922 0.020 19.741 0.038 18.688 0.027 19.154 0.026 18.989 0.029 
SN2005ki 2453695.86 17.167 0.044 16.866 0.009 16.960 0.009 17.093 0.012 16.970 0.013 16.965 0.009 
SN2005ki 2453702.83 16.029 0.022 15.665 0.007 15.789 0.006 16.160 0.007 15.729 0.008 15.776 0.006 
SN2005ki 2453703.86 16.037 0.022 15.632 0.007 15.751 0.006 16.208 0.009 15.701 0.008 15.733 0.006 
SN2005ki 2453706.84 16.169 0.022 15.597 0.006 15.686 0.006 16.298 0.007 15.701 0.007 15.676 0.007 
SN2005ki 2453707.86 16.255 0.024 15.634 0.006 15.685 0.006 16.323 0.009 15.733 0.008 15.691 0.006 
SN2005ki 2453712.84 16.738 0.023 15.877 0.006 15.955 0.006 16.711 0.009 16.035 0.007 15.878 0.006 
SN2005ki 2453713.85 16.883 0.024 15.966 0.006 16.058 0.006 16.839 0.009  0.000 0.000  0.000 0.000 
SN2005ki 2453716.86 17.327 0.036 16.242 0.006 16.306 0.006 17.031 0.011 16.463 0.009 16.173 0.006 
SN2005ki 2453720.83 17.987 0.036 16.657 0.009 16.440 0.010 17.019 0.012 17.007 0.012 16.448 0.011 
SN2005ki 2453721.84 18.153 0.036 16.773 0.008 16.433 0.009 16.968 0.010 17.160 0.013 16.496 0.010 
SN2005ki 2453728.85 19.004 0.047 17.623 0.009 16.651 0.008 16.777 0.009 17.987 0.016 17.019 0.009 
SN2005ki 2453730.86 19.278 0.058 17.814 0.011 16.806 0.009 16.859 0.013 18.215 0.011 17.189 0.013 
SN2005ki 2453736.81 19.662 0.059 18.194 0.011 17.270 0.009 17.359 0.011 18.574 0.011 17.622 0.025 
SN2005ki 2453738.85  0.000 0.000 18.287 0.011 17.381 0.009 17.510 0.010 18.642 0.015 17.720 0.011 
SN2005ki 2453740.85 19.765 0.076 18.346 0.011 17.464 0.009 17.642 0.010 18.712 0.015 17.795 0.012 
SN2005ki 2453741.82 19.842 0.085 18.379 0.011 17.526 0.009 17.666 0.010 18.724 0.014 17.845 0.011 
SN2005ki 2453745.77 19.854 0.083 18.473 0.013 17.698 0.010 17.857 0.014 18.876 0.015 17.982 0.013 
SN2005ki 2453748.77 19.888 0.111 18.579 0.022 17.766 0.012 18.020 0.015 18.927 0.031 18.046 0.014 
SN2005ki 2453751.81 19.769 0.110 18.621 0.030 17.908 0.014 18.123 0.019 18.941 0.044  0.000 0.000 
SN2005ki 2453752.80 19.904 0.119 18.690 0.035 17.930 0.018 18.227 0.034 19.031 0.052  0.000 0.000 
SN2005ki 2453754.74  0.000 0.000 18.658 0.020 18.040 0.014 18.272 0.019  0.000 0.000  0.000 0.000 
SN2005ki 2453761.77 20.310 0.067 18.806 0.012 18.250 0.010 18.564 0.016 19.138 0.016 18.436 0.014 
SN2005ki 2453762.78 20.309 0.061 18.825 0.012 18.309 0.011 18.605 0.018 19.214 0.018 18.454 0.012 
SN2005ki 2453763.78 20.079 0.108 18.838 0.014 18.333 0.012 18.585 0.030 19.199 0.026 18.480 0.020 
SN2005ki 2453764.79 20.292 0.064 18.858 0.012 18.370 0.012 18.685 0.017 19.217 0.019 18.492 0.015 
SN2005ki 2453765.77 20.323 0.070 18.871 0.011 18.406 0.011 18.695 0.017 19.222 0.018 18.537 0.014 
SN2005ki 2453771.75 20.378 0.077 18.975 0.012 18.634 0.011 18.951 0.020 19.320 0.017 18.689 0.014 
SN2005ki 2453772.84 20.407 0.079 18.991 0.013 18.655 0.012 18.978 0.020 19.330 0.021 18.730 0.016 
SN2005ki 2453774.74 20.399 0.180 19.017 0.014 18.710 0.014 19.070 0.023 19.356 0.019 18.785 0.016 
SN2005ki 2453775.61 20.591 0.115 19.045 0.019 18.727 0.017 19.120 0.028 19.341 0.026 18.788 0.019 
SN2005ki 2453778.76  0.000 0.000 19.048 0.034 18.863 0.031 19.118 0.039 19.444 0.053 18.814 0.034 
SN2005ki 2453783.69 20.735 0.175 19.211 0.032 18.998 0.023 19.346 0.041 19.514 0.046 18.978 0.030 
SN2005ki 2453784.76 20.854 0.184 19.167 0.020 19.037 0.020 19.410 0.032 19.481 0.038 18.986 0.020 
SN2005ki 2453790.71  0.000 0.000 19.294 0.012 19.278 0.016 19.638 0.030  0.000 0.000  0.000 0.000 
SN2005ki 2453795.73  0.000 0.000 19.373 0.015 19.451 0.020 19.722 0.038 19.730 0.024 19.294 0.020 
SN2005ki 2453798.74  0.000 0.000 19.423 0.014 19.535 0.019 19.890 0.033 19.783 0.025 19.367 0.024 
SN2005ki 2453804.74  0.000 0.000 19.510 0.026 19.777 0.041 20.067 0.060 19.841 0.048 19.537 0.034 
SN2005ki 2453805.67  0.000 0.000 19.544 0.046 19.793 0.045 19.971 0.058 19.757 0.051 19.502 0.044 
SN2005ki 2453818.67  0.000 0.000 19.805 0.022 20.165 0.029 20.397 0.065 20.135 0.033 19.820 0.026 
SN2005ki 2453819.69  0.000 0.000 19.821 0.018 20.207 0.031 20.410 0.043 20.176 0.030 19.864 0.026 
SN2005ki 2453823.64  0.000 0.000 19.869 0.019 20.276 0.035 20.451 0.064 20.256 0.032 19.906 0.031 
SN2005ki 2453831.62  0.000 0.000 20.000 0.032 20.525 0.055  0.000 0.000 20.282 0.052 20.087 0.045 
SN2005ki 2453838.64  0.000 0.000 20.095 0.104  0.000 0.000  0.000 0.000 20.398 0.175 20.053 0.124 
SN2005ki 2453840.60  0.000 0.000 20.041 0.059 20.792 0.091 20.740 0.121 20.510 0.121 20.143 0.083 
SN2005ki 2453846.64  0.000 0.000 20.249 0.027 20.852 0.055 20.936 0.109 20.573 0.045 20.295 0.041 
SN2005ki 2453858.54  0.000 0.000 20.424 0.033 21.129 0.073  0.000 0.000 20.851 0.056 20.525 0.057 
SN2005ki 2453861.50  0.000 0.000 20.451 0.072  0.000 0.000  0.000 0.000 20.890 0.127 20.531 0.092 
SN2005ku 2453699.56 18.679 0.030 17.620 0.014 17.566 0.016 18.022 0.025 17.748 0.016 17.660 0.017 
SN2005ku 2453702.57 18.861 0.038 17.739 0.014 17.501 0.014 18.181 0.025 17.848 0.019 17.631 0.013 
SN2005ku 2453707.57 19.308 0.079 18.020 0.015 17.734 0.014 18.341 0.024 18.140 0.014 17.796 0.018 
SN2005ku 2453712.55  0.000 0.000 18.509 0.026 18.012 0.020 18.819 0.046 18.619 0.023 18.130 0.023 
SN2005ku 2453716.56  0.000 0.000 18.965 0.047 18.181 0.023 18.780 0.049 19.072 0.054 18.232 0.032 
SN2005ku 2453729.56  0.000 0.000 19.905 0.055 18.709 0.039 18.742 0.043  0.000 0.000 19.060 0.054 
SN2005ku 2453739.53  0.000 0.000  0.000 0.000 19.139 0.080 19.302 0.105  0.000 0.000  0.000 0.000 
SN2005lu 2453720.63 18.665 0.040 17.458 0.012 17.232 0.012 17.871 0.022 17.717 0.015 17.328 0.013 
SN2005lu 2453721.61 18.809 0.042 17.516 0.010 17.304 0.014 17.901 0.016 17.781 0.014 17.378 0.011 
SN2005lu 2453726.66 19.494 0.062 17.877 0.013 17.578 0.012 18.267 0.017 18.239 0.017 17.656 0.013 
SN2005lu 2453728.67 19.618 0.062 18.016 0.017 17.623 0.016 18.325 0.019 18.409 0.020 17.750 0.020 
SN2005lu 2453737.63 20.509 0.149 18.832 0.029 17.788 0.016 18.131 0.018 19.328 0.035 18.197 0.022 
SN2005lu 2453738.63 20.733 0.121 18.873 0.016 17.792 0.013 18.122 0.016 19.405 0.028 18.245 0.019 
SN2005lu 2453745.58  0.000 0.000 19.416 0.039 18.076 0.014 18.130 0.017 20.027 0.059 18.713 0.028 
SN2005lu 2453748.63  0.000 0.000 19.598 0.044 18.302 0.016 18.323 0.018 20.148 0.091 18.854 0.029 
SN2005lu 2453752.63  0.000 0.000 19.686 0.031 18.553 0.016 18.596 0.019 20.200 0.057  0.000 0.000 
SN2005lu 2453761.61  0.000 0.000 19.917 0.025 18.866 0.015 19.051 0.020 20.415 0.041 19.402 0.023 
SN2005lu 2453763.54  0.000 0.000  0.000 0.000 18.914 0.018 19.140 0.022 20.534 0.051 19.456 0.031 
SN2005lu 2453765.54  0.000 0.000  0.000 0.000 19.012 0.028 19.201 0.022 20.543 0.045 19.564 0.034 
SN2005lu 2453771.54  0.000 0.000  0.000 0.000 19.204 0.024 19.465 0.039 20.570 0.072 19.724 0.038 
SN2005lu 2453774.54  0.000 0.000  0.000 0.000 19.273 0.025 19.540 0.052 20.707 0.125 19.790 0.047 
SN2005lu 2453783.53  0.000 0.000  0.000 0.000 19.675 0.053 19.993 0.059 20.654 0.069 20.005 0.058 
SN2005lu 2453788.54  0.000 0.000  0.000 0.000 19.665 0.036 20.047 0.042 20.842 0.055 20.061 0.044 
SN2005lu 2453799.52  0.000 0.000  0.000 0.000 20.250 0.093 20.454 0.104 20.987 0.095 20.320 0.063 
SN2005M  2453396.77 16.909 0.025 16.544 0.020  0.000 0.000  0.000 0.000  0.000 0.000 16.555 0.024 
SN2005M  2453397.73 16.789 0.022 16.431 0.013 16.540 0.017 16.837 0.029 16.471 0.013 16.505 0.019 
SN2005M  2453398.76 16.650 0.014 16.288 0.009 16.419 0.009 16.716 0.010 16.364 0.009 16.363 0.010 
SN2005M  2453399.72 16.560 0.012 16.194 0.010 16.303 0.011 16.618 0.009 16.259 0.009 16.257 0.008 
SN2005M  2453400.72 16.480 0.011 16.109 0.007 16.253 0.007 16.564 0.006 16.186 0.008 16.180 0.008 
SN2005M  2453401.70  0.000 0.000 16.065 0.007 16.171 0.007 16.506 0.007 16.129 0.006 16.125 0.006 
SN2005M  2453402.69 16.380 0.011 16.005 0.007 16.140 0.008 16.515 0.007 16.093 0.007 16.081 0.008 
SN2005M  2453403.74 16.369 0.011 15.945 0.009 16.107 0.007 16.518 0.007 16.041 0.007 16.042 0.007 
SN2005M  2453404.72 16.362 0.013 15.936 0.008 16.071 0.008 16.542 0.008 16.031 0.008 16.025 0.007 
